StudentID,Age,StudyHoursPerWeek,AttendanceRate,AssignmentCompletionRate,PreviousGPA,TestAverage,ClassParticipation,HomeworkHoursPerWeek,SleepHoursPerDay,ScreenTimeHoursPerDay,ParentalSupport,MotivationLevel,StressLevel,Tutoring,ExtracurricularActivities,InternetAccess,GPA
STU049171,20,11.1,74.9,84.3,2.3,70.1,67.6,14.2,8.1,4.0,5,9,5,0,1,1,1.83
STU049172,20,20.9,84.1,74.0,2.55,98.2,76.7,3.6,6.6,2.5,5,3,7,0,0,1,2.77
STU049173,22,14.3,70.4,93.4,2.01,61.4,97.3,4.3,5.7,2.7,2,3,10,0,0,0,1.75
STU049174,22,19.2,80.9,74.6,2.47,66.5,78.0,10.1,5.2,3.8,3,5,6,0,1,1,2.04
STU049175,22,18.3,78.2,79.7,1.89,82.0,70.5,10.8,7.3,2.3,3,7,7,0,1,1,1.86
STU049176,18,26.3,63.6,87.5,2.84,70.6,84.5,5.3,7.8,7.8,1,10,3,1,1,1,2.51
STU049177,15,16.3,80.9,82.4,1.95,85.9,100.0,9.6,9.4,6.7,3,4,9,0,0,1,1.98
STU049178,22,12.3,84.7,83.6,3.57,67.9,76.0,3.9,7.8,3.3,2,6,8,1,0,1,2.03
STU049179,16,14.6,77.1,89.3,3.42,79.6,82.4,11.8,7.4,5.3,4,2,9,0,1,1,2.66
STU049180,21,13.1,87.1,81.5,2.07,88.3,97.5,9.7,8.9,5.7,3,2,10,0,0,1,1.82
STU049181,17,14.8,78.1,74.6,1.52,100.0,91.5,8.6,7.5,6.6,4,7,3,0,1,1,1.77
STU049182,18,13.9,98.0,76.9,3.39,83.5,69.1,7.6,8.0,5.2,2,9,9,0,1,1,2.93
STU049183,21,11.1,92.5,68.1,2.8,54.9,81.3,11.0,8.3,5.6,4,9,3,0,1,1,2.17
STU049184,20,7.4,100.0,86.5,2.51,41.3,59.9,6.8,8.2,3.4,4,10,8,1,1,1,1.97
STU049185,22,8.8,93.3,72.4,2.57,81.9,71.6,8.1,8.2,4.1,2,9,4,1,0,1,2.18
STU049186,18,11.9,83.0,63.4,2.29,65.7,74.0,6.4,7.2,4.7,4,4,1,0,0,1,1.86
STU049187,15,19.3,92.4,85.4,2.73,53.4,92.0,4.7,9.0,4.3,3,4,7,1,0,1,2.63
STU049188,22,8.3,100.0,100.0,3.49,84.5,86.5,6.5,7.6,4.6,5,6,2,0,1,0,2.88
STU049189,21,9.5,66.3,95.8,3.07,98.7,71.3,11.9,4.0,2.0,2,9,6,0,1,0,2.62
STU049190,18,12.4,80.5,62.8,2.69,67.5,78.1,8.6,7.4,5.8,2,9,6,1,1,1,2.02
STU049191,15,6.8,69.6,76.8,1.91,93.0,87.9,9.1,7.0,7.3,2,5,5,0,0,1,1.23
STU049192,22,14.8,95.1,90.2,3.02,68.1,70.1,4.2,8.0,4.9,1,8,1,1,1,1,2.8
STU049193,15,21.1,84.3,81.3,3.26,64.3,77.6,7.3,5.9,4.0,5,6,3,0,0,1,2.54
STU049194,20,3.4,93.1,99.7,3.27,74.5,79.5,10.7,6.8,5.9,5,7,5,0,1,1,2.46
STU049195,19,16.1,69.6,67.1,2.99,73.9,82.6,12.3,5.6,1.6,2,8,6,0,0,1,2.16
STU049196,16,2.0,80.6,74.4,3.05,57.1,82.1,6.2,6.7,4.2,4,8,6,0,1,1,2.47
STU049197,22,17.4,83.7,99.7,2.28,65.2,77.3,8.9,6.7,2.6,2,9,6,0,1,1,2.33
STU049198,15,2.0,85.1,83.8,3.07,61.6,75.1,9.0,7.1,5.2,5,9,9,0,0,1,2.29
STU049199,19,8.4,79.1,82.5,2.6,55.0,42.4,4.8,6.5,3.0,3,9,1,0,0,0,2.05
STU049200,17,15.8,81.0,100.0,2.12,55.0,62.2,4.5,6.5,2.7,1,8,7,0,1,1,2.23
STU049201,21,16.0,87.9,90.6,3.25,71.8,61.9,8.3,8.0,4.1,4,1,7,0,1,1,2.61
STU049202,19,23.0,71.6,98.9,2.88,56.6,60.1,8.4,6.3,3.6,2,6,9,0,0,1,1.89
STU049203,16,11.4,86.2,79.9,2.63,65.8,58.0,11.1,6.3,4.7,2,3,10,1,0,1,1.84
STU049204,16,11.3,91.8,93.6,2.96,42.3,77.9,7.1,7.2,6.6,1,10,5,0,1,1,2.54
STU049205,17,24.3,93.1,70.9,2.29,100.0,57.6,6.4,4.0,4.1,3,4,8,0,0,1,2.03
STU049206,18,12.2,75.8,94.1,3.06,93.2,92.3,10.6,7.1,4.2,1,9,1,0,0,1,2.76
STU049207,15,27.7,91.0,69.9,3.24,77.4,77.6,7.8,6.6,3.0,2,5,8,0,0,1,2.57
STU049208,17,18.4,100.0,97.3,1.0,39.4,56.3,5.3,6.9,3.7,3,6,6,1,1,1,1.43
STU049209,17,19.9,88.8,89.1,2.94,78.3,87.4,5.2,8.8,4.1,2,5,10,1,1,1,2.59
STU049210,20,13.3,83.7,80.8,2.22,84.4,55.1,9.1,6.9,4.5,3,6,4,1,0,0,1.61
STU049211,21,9.0,95.1,89.8,4.0,91.8,62.8,9.5,8.0,3.0,2,9,4,0,0,1,3.23
STU049212,21,14.9,97.3,92.5,1.73,51.8,86.1,10.2,8.6,4.6,5,10,9,0,1,1,1.99
STU049213,21,20.1,85.4,78.7,3.13,75.6,87.1,7.4,7.4,4.4,4,6,9,1,0,0,2.49
STU049214,19,5.9,74.2,91.1,3.49,78.7,66.2,3.8,8.3,4.5,4,8,3,0,0,1,2.7
STU049215,22,26.1,83.7,62.2,2.64,100.0,96.7,8.9,5.9,4.4,5,8,3,1,0,1,2.62
STU049216,19,24.2,59.3,59.6,2.52,61.3,43.6,11.4,6.5,4.1,1,7,9,1,0,1,0.98
STU049217,20,19.9,79.9,73.3,2.99,72.6,70.1,9.5,5.7,8.4,1,4,4,0,1,0,2.11
STU049218,20,16.6,98.0,92.0,2.61,79.9,84.0,6.5,6.9,4.7,2,7,7,0,1,1,2.67
STU049219,21,17.1,100.0,66.8,2.44,63.4,45.3,7.7,7.4,4.8,5,7,9,1,0,1,2.14
STU049220,22,11.1,67.0,84.1,3.59,63.1,76.8,10.2,6.9,5.9,3,9,2,0,0,1,2.34
STU049221,17,14.5,99.8,92.5,3.19,88.6,80.1,4.7,6.6,6.4,2,8,10,0,1,0,2.72
STU049222,20,10.6,87.3,83.8,1.06,82.6,64.3,9.0,5.2,4.9,1,7,7,1,0,1,1.55
STU049223,22,12.0,69.3,70.8,2.21,60.5,71.3,2.6,7.7,7.2,5,9,6,0,1,1,1.75
STU049224,17,23.3,84.6,77.6,3.35,51.9,86.1,9.6,7.8,4.0,5,7,6,0,1,0,2.94
STU049225,21,19.1,86.7,70.7,3.59,74.2,54.7,6.3,4.8,4.9,4,6,6,0,0,1,2.48
STU049226,22,2.7,71.2,74.3,2.89,84.5,71.0,5.1,7.5,4.3,1,9,8,0,1,1,2.27
STU049227,19,14.8,77.9,61.6,2.83,82.0,58.3,6.1,6.0,7.5,5,9,5,0,1,0,1.86
STU049228,20,6.9,81.7,78.0,3.42,64.3,57.6,5.2,6.1,3.8,4,2,1,0,0,1,2.11
STU049229,21,8.3,87.0,94.5,3.47,67.8,63.0,8.1,8.3,2.1,5,6,5,0,0,1,2.87
STU049230,19,20.1,88.2,80.4,2.22,51.6,87.9,3.0,7.0,1.3,5,7,6,0,1,1,2.0
STU049231,20,20.1,80.7,72.4,2.96,87.9,73.5,5.6,6.9,3.3,2,10,10,0,0,1,2.25
STU049232,17,21.5,80.0,85.2,2.66,74.4,49.9,5.8,7.6,2.6,3,9,4,0,1,1,2.12
STU049233,22,2.3,79.3,82.5,2.59,61.0,74.5,7.1,6.5,6.0,4,9,6,1,0,1,1.34
STU049234,21,13.3,85.8,100.0,2.38,100.0,70.3,8.5,6.7,3.9,1,10,8,0,0,1,2.23
STU049235,21,24.7,91.2,87.5,2.23,100.0,65.2,0.8,7.1,3.6,2,6,4,0,1,1,2.61
STU049236,22,9.4,76.1,70.3,3.17,68.6,53.3,12.6,6.5,6.4,2,8,4,0,1,1,2.15
STU049237,16,16.6,73.8,82.8,2.83,75.5,78.4,6.9,8.2,1.2,4,7,8,0,1,1,2.24
STU049238,17,19.8,84.5,100.0,3.3,78.8,79.6,9.5,7.6,3.2,2,8,2,0,1,1,2.94
STU049239,22,14.3,86.4,87.2,2.49,72.4,84.1,8.9,6.6,4.9,5,1,2,1,1,1,2.41
STU049240,16,13.0,74.3,97.1,2.93,69.6,65.4,5.1,6.8,4.7,5,3,9,1,0,1,1.87
STU049241,16,13.0,100.0,53.8,2.69,65.7,68.0,3.3,7.1,5.2,3,10,1,0,0,1,1.97
STU049242,18,7.2,99.0,79.7,3.19,58.8,68.8,9.6,6.4,4.1,2,2,5,1,0,1,2.65
STU049243,21,6.1,70.3,85.9,2.22,61.6,70.0,7.6,7.0,3.8,3,10,3,0,0,1,2.43
STU049244,18,18.3,98.3,78.0,3.46,78.3,64.3,7.0,6.9,3.8,2,3,1,1,1,0,2.8
STU049245,17,19.4,84.4,84.3,2.74,70.1,37.7,8.4,6.7,2.4,5,2,5,0,0,1,2.4
STU049246,18,13.4,94.0,65.3,3.55,56.8,79.3,2.9,8.1,1.6,5,6,8,0,1,1,2.56
STU049247,17,12.6,100.0,84.0,2.82,65.9,74.9,8.5,7.8,2.3,1,3,8,0,0,1,2.38
STU049248,17,8.9,97.8,80.3,2.61,53.1,37.0,8.0,7.1,3.0,3,4,6,1,0,1,2.02
STU049249,21,17.2,70.0,89.8,3.29,99.5,59.5,10.7,7.5,2.1,2,6,9,1,0,1,2.74
STU049250,22,2.0,89.3,67.2,3.25,87.7,99.2,8.1,7.5,2.9,3,2,4,0,0,1,2.69
STU049251,21,15.1,91.9,82.3,2.14,61.7,73.6,3.2,5.5,5.5,2,2,8,0,0,1,1.95
STU049252,17,14.4,84.4,81.7,2.68,84.4,94.4,3.5,7.5,5.3,5,2,2,0,0,1,2.38
STU049253,21,28.2,77.2,72.3,2.76,91.7,88.1,8.4,6.4,4.4,1,6,3,0,0,1,2.61
STU049254,22,10.3,92.6,86.1,3.11,69.2,79.1,4.1,4.4,4.2,4,9,1,0,1,1,2.7
STU049255,22,23.0,68.9,86.0,3.56,86.1,60.6,6.8,5.1,1.0,3,6,10,0,1,1,2.34
STU049256,17,14.5,77.4,100.0,2.8,74.3,79.2,11.3,6.2,1.0,4,8,7,1,0,1,2.48
STU049257,20,22.8,81.1,76.2,1.99,76.2,57.0,5.2,6.0,3.0,4,4,9,0,0,1,1.64
STU049258,19,10.2,100.0,83.7,2.5,43.5,62.8,14.6,8.7,3.3,3,7,2,0,1,1,2.18
STU049259,21,17.1,86.9,94.5,2.95,60.3,62.6,0.0,6.1,5.9,1,9,2,0,0,1,2.47
STU049260,20,7.6,83.3,70.2,2.39,72.3,82.2,11.1,6.5,4.2,2,2,1,1,1,1,1.79
STU049261,21,11.7,68.7,81.4,4.0,79.8,44.0,1.7,6.7,6.7,5,2,6,0,1,1,2.4
STU049262,20,15.0,74.4,80.4,2.97,39.1,65.1,6.9,6.9,3.0,3,6,5,0,1,1,2.18
STU049263,15,10.3,78.7,78.8,2.92,84.5,77.7,12.2,7.5,6.1,4,9,6,0,0,1,2.19
STU049264,19,2.0,84.3,90.9,1.92,64.3,68.1,8.1,6.8,1.1,4,8,4,0,0,0,1.84
STU049265,22,7.0,68.9,77.1,2.13,61.2,65.7,14.0,8.5,6.2,5,4,2,1,1,1,1.43
STU049266,19,15.2,81.8,94.4,3.37,86.2,100.0,10.0,8.8,3.6,4,3,2,0,1,1,3.28
STU049267,17,18.4,79.2,72.0,2.69,69.7,78.5,17.8,5.6,4.2,3,6,8,0,0,1,2.07
STU049268,15,29.4,84.0,87.3,2.72,41.5,91.4,3.9,7.6,7.6,5,5,5,1,1,1,2.42
STU049269,15,20.7,83.9,99.9,2.97,61.2,61.8,6.2,7.5,2.5,5,6,7,0,0,0,2.68
STU049270,22,16.2,73.2,68.4,2.42,87.8,53.4,11.3,8.8,4.4,2,1,3,1,0,1,1.55
STU049271,22,14.2,82.7,77.6,3.12,94.2,64.2,8.5,6.9,2.4,5,5,10,0,1,0,2.96
STU049272,15,12.6,71.9,86.2,2.61,65.2,89.2,11.1,9.2,5.1,3,8,6,0,1,1,2.28
STU049273,19,13.7,83.4,85.6,1.86,72.7,67.5,8.4,6.0,5.6,2,7,10,1,1,1,1.4
STU049274,20,15.0,75.4,83.7,3.48,55.3,79.8,11.5,7.1,3.8,4,8,7,1,0,1,2.44
STU049275,19,28.6,91.1,97.3,1.39,72.3,69.9,4.4,5.8,4.4,3,7,10,0,0,1,1.77
STU049276,22,19.4,82.7,95.0,2.26,80.3,88.5,9.4,6.1,6.4,5,2,1,0,1,1,2.31
STU049277,18,21.7,93.7,70.5,2.75,66.6,63.2,8.7,6.3,5.6,4,1,1,1,0,1,2.34
STU049278,18,7.6,68.8,82.0,3.51,63.5,92.5,11.7,6.4,3.2,3,8,2,1,1,1,2.44
STU049279,16,11.5,91.7,87.8,2.86,69.7,97.3,8.0,7.0,1.0,3,1,3,1,0,1,2.35
STU049280,15,16.7,71.6,88.1,2.88,77.4,58.3,5.2,6.5,4.7,4,1,7,0,1,1,1.77
STU049281,21,11.9,79.2,65.8,2.42,67.0,53.6,9.1,5.7,3.5,4,10,6,0,0,1,2.02
STU049282,22,16.7,87.8,89.1,3.15,84.8,66.0,0.0,8.1,3.4,2,9,1,0,0,1,2.51
STU049283,18,8.5,91.3,71.0,3.34,52.0,59.5,10.2,7.3,3.3,5,8,9,1,0,1,1.79
STU049284,17,2.0,100.0,87.9,3.47,84.1,49.9,4.6,5.7,3.4,1,5,7,0,1,1,2.69
STU049285,17,16.1,93.4,89.1,3.64,68.2,74.5,5.5,6.9,4.7,4,3,2,0,0,1,2.25
STU049286,20,20.7,85.4,82.1,2.19,56.0,63.2,4.9,6.1,1.2,5,6,6,0,1,1,1.61
STU049287,16,16.1,84.1,72.9,2.99,89.0,90.6,3.3,5.9,3.5,2,3,7,0,0,1,2.34
STU049288,20,3.8,86.5,94.5,2.8,53.3,76.0,14.5,7.2,2.9,2,6,8,0,0,1,1.96
STU049289,18,18.5,79.1,78.6,2.33,93.1,80.5,5.5,6.4,2.0,2,4,3,1,0,1,2.18
STU049290,19,2.0,86.4,77.6,2.99,85.4,81.1,3.0,5.8,4.5,5,1,6,0,1,1,2.23
STU049291,19,11.9,68.9,88.5,2.47,79.9,89.0,12.2,7.1,4.9,3,8,1,1,0,1,2.48
STU049292,15,15.4,85.3,66.3,3.47,50.5,76.6,6.8,7.2,1.0,1,2,4,0,1,1,2.49
STU049293,19,15.9,91.3,76.3,2.5,65.8,52.1,3.0,7.0,4.1,2,8,6,0,1,1,2.3
STU049294,16,12.0,80.9,82.3,3.27,55.8,76.3,10.1,8.1,5.1,1,8,5,1,1,1,2.22
STU049295,19,9.8,86.7,63.1,3.39,73.2,84.9,5.4,6.4,3.5,4,1,6,0,0,0,2.45
STU049296,17,17.0,79.6,87.9,2.17,87.9,70.6,6.2,6.3,3.6,5,6,6,1,1,1,2.11
STU049297,16,10.3,94.4,75.0,2.27,67.8,87.6,7.9,4.0,2.2,5,6,1,0,0,0,2.03
STU049298,21,3.9,74.7,79.4,1.69,52.8,35.1,6.5,6.6,1.7,2,4,1,1,0,1,0.98
STU049299,21,2.5,86.8,67.5,2.68,87.2,68.5,13.4,6.5,3.2,3,4,2,1,0,1,2.07
STU049300,19,10.4,87.9,70.8,2.09,87.7,88.0,7.9,8.0,4.9,4,1,9,0,0,0,1.84
STU049301,22,11.3,76.6,86.9,2.72,85.1,79.9,1.2,6.3,1.9,4,8,4,0,1,1,2.5
STU049302,18,14.6,76.8,83.0,2.22,62.1,67.7,12.2,5.4,4.1,4,4,10,0,1,1,1.53
STU049303,18,18.1,76.3,89.7,2.74,61.4,91.9,8.3,6.1,1.2,3,8,3,0,1,1,2.23
STU049304,19,17.4,77.5,67.0,2.76,71.5,81.4,7.1,8.6,3.0,5,3,10,1,1,1,1.9
STU049305,20,2.4,85.7,74.2,1.92,74.5,85.0,5.9,9.6,2.7,1,1,1,0,0,1,1.68
STU049306,17,12.7,87.0,85.7,2.72,97.5,72.7,4.9,8.4,4.8,2,6,1,1,1,1,2.35
STU049307,16,6.7,100.0,72.0,2.71,59.4,91.4,0.1,7.3,1.0,2,1,2,0,0,1,2.2
STU049308,17,9.2,87.9,98.0,2.34,62.0,67.0,9.4,7.6,3.8,2,7,6,0,1,0,1.77
STU049309,17,12.1,75.3,81.2,2.84,52.5,82.0,6.6,5.6,3.7,3,8,9,0,1,1,2.31
STU049310,20,19.3,74.4,77.2,2.37,51.4,80.7,12.1,6.3,2.7,1,9,5,0,0,1,1.6
STU049311,18,17.8,79.5,62.5,2.67,82.2,56.9,6.0,6.1,3.5,3,9,6,0,1,1,2.29
STU049312,17,20.1,84.9,85.7,3.15,67.4,70.7,11.3,5.6,2.2,1,3,1,0,1,1,2.73
STU049313,21,17.2,80.6,88.0,2.41,52.0,73.1,12.6,7.6,5.7,2,7,8,0,1,1,1.47
STU049314,15,8.9,92.7,85.5,2.71,95.6,91.5,10.4,6.8,5.4,1,2,10,1,1,1,2.86
STU049315,19,8.0,89.0,90.3,2.73,49.3,49.4,7.5,8.1,4.7,5,7,9,0,1,1,1.89
STU049316,17,10.7,85.7,75.3,3.51,82.5,85.0,2.5,7.0,2.4,3,2,3,0,1,1,2.55
STU049317,20,13.6,79.9,66.7,2.45,82.1,91.1,8.9,8.0,5.7,2,7,5,0,1,1,1.73
STU049318,16,15.9,86.0,93.2,2.13,66.7,97.7,9.1,7.1,3.6,1,2,7,0,0,1,2.05
STU049319,16,5.9,85.3,73.4,2.85,83.3,53.3,8.1,7.6,4.2,5,3,5,0,1,1,2.0
STU049320,16,10.9,88.3,77.1,2.54,41.2,71.0,5.3,6.6,5.5,2,6,10,1,0,0,1.33
STU049321,16,16.4,76.8,83.3,2.32,96.6,57.7,6.5,5.8,3.5,4,6,7,1,0,1,2.03
STU049322,19,9.0,84.0,74.3,2.44,70.9,83.1,4.4,7.8,2.7,5,6,9,0,1,1,1.96
STU049323,19,12.8,94.9,90.5,3.39,69.0,71.8,15.0,5.5,1.0,3,10,9,0,0,1,3.25
STU049324,15,20.8,80.1,69.6,2.19,88.4,67.1,2.0,7.8,4.1,1,7,9,0,0,1,2.3
STU049325,18,17.3,96.0,92.5,2.93,55.1,58.5,6.9,7.6,2.0,5,8,4,1,0,1,2.6
STU049326,17,10.4,97.8,100.0,1.79,71.8,78.8,3.7,6.5,4.1,4,2,10,0,0,1,1.85
STU049327,22,13.9,91.7,81.9,2.27,65.0,78.3,7.0,6.8,4.9,3,7,4,0,0,1,2.06
STU049328,16,10.1,81.0,76.9,2.49,61.5,62.3,4.1,6.0,6.5,5,4,2,0,1,1,1.66
STU049329,17,12.3,82.7,74.9,2.54,54.9,78.5,6.3,8.4,3.5,5,1,1,1,1,1,1.97
STU049330,19,14.3,75.0,77.0,3.6,82.3,71.6,5.3,5.6,1.2,3,7,8,0,1,1,2.76
STU049331,21,18.3,80.0,87.4,2.59,89.4,57.7,5.2,6.8,5.1,3,2,9,0,0,1,2.32
STU049332,20,17.1,100.0,70.0,1.94,92.0,56.7,9.7,8.1,3.9,2,7,6,0,1,1,2.09
STU049333,20,13.6,91.9,97.6,2.29,57.5,82.3,5.2,7.4,4.1,2,1,2,1,1,1,2.61
STU049334,18,10.7,89.4,69.1,2.56,81.2,66.3,5.6,7.1,4.8,4,5,7,0,0,1,1.86
STU049335,22,12.3,74.8,89.4,2.94,88.0,68.8,4.6,6.8,3.7,3,1,4,1,1,0,2.29
STU049336,15,13.6,88.8,58.8,3.51,75.9,65.4,5.1,7.0,4.4,1,8,8,0,1,1,2.52
STU049337,19,9.2,93.0,73.7,2.94,86.8,64.0,6.6,6.8,7.5,2,4,10,0,1,1,2.35
STU049338,18,27.2,80.6,99.0,2.31,72.6,48.8,7.4,7.6,2.1,5,1,7,0,1,1,2.39
STU049339,17,17.0,81.4,81.8,3.06,75.8,72.0,7.4,7.7,2.2,4,9,2,0,1,1,2.84
STU049340,22,12.5,82.5,89.1,3.35,89.8,83.2,1.5,6.8,6.8,1,7,9,1,1,1,2.29
STU049341,22,7.5,84.0,98.0,3.8,50.9,67.7,8.0,8.3,3.5,5,2,8,1,1,1,2.35
STU049342,16,8.5,95.1,73.2,2.61,81.4,93.6,5.9,6.4,5.4,3,2,8,0,0,1,2.04
STU049343,17,3.8,75.3,71.8,3.72,78.2,87.9,6.2,7.2,1.0,3,5,3,1,0,1,2.3
STU049344,18,17.7,85.3,63.9,3.12,67.2,60.0,8.4,5.7,3.1,2,4,2,0,0,1,2.18
STU049345,18,15.0,76.5,84.2,2.71,81.5,71.1,4.6,8.0,3.8,4,4,4,0,1,1,1.84
STU049346,22,10.9,85.2,68.8,2.6,71.6,56.5,10.9,7.7,3.8,1,4,2,0,1,0,2.19
STU049347,18,18.2,72.6,75.8,2.47,77.0,70.9,8.5,8.3,3.6,5,2,10,1,0,1,2.09
STU049348,22,17.2,81.3,94.6,2.29,59.7,74.7,7.5,6.1,3.1,4,7,3,1,0,1,2.18
STU049349,21,16.4,83.4,99.8,1.94,75.5,77.3,7.4,6.0,5.1,3,8,2,0,0,1,2.0
STU049350,17,11.5,93.6,90.1,2.55,68.6,62.4,7.0,7.3,5.0,1,5,2,0,1,1,2.41
STU049351,15,3.8,82.4,89.1,2.53,55.1,77.8,3.9,8.2,5.5,1,2,3,0,1,1,1.81
STU049352,15,20.5,90.9,93.0,2.76,64.8,80.1,11.2,5.3,1.9,5,1,2,0,0,1,2.69
STU049353,22,15.9,85.3,58.2,3.35,82.1,69.0,11.5,6.2,5.2,5,2,7,1,0,1,2.31
STU049354,18,11.1,67.9,91.1,2.08,76.3,95.7,8.4,5.2,3.5,1,3,7,1,1,1,1.64
STU049355,18,18.2,85.0,91.9,1.88,90.2,67.9,13.6,7.1,3.4,4,9,1,0,0,1,2.78
STU049356,17,11.8,71.2,80.4,1.85,72.7,52.6,7.0,6.8,4.5,2,1,8,0,0,1,1.67
STU049357,15,20.8,89.2,66.6,2.69,44.7,60.6,7.7,7.0,4.6,4,3,6,1,1,1,1.89
STU049358,19,16.5,82.8,85.6,3.43,43.0,70.1,4.6,7.8,6.3,3,6,6,1,0,1,2.45
STU049359,16,7.6,75.8,85.6,2.31,80.9,56.7,8.3,7.1,5.7,1,4,4,0,1,1,1.93
STU049360,22,20.1,93.0,68.7,2.8,100.0,86.8,13.4,6.5,5.2,3,1,8,0,0,1,2.46
STU049361,18,25.4,71.1,98.7,3.33,70.4,80.3,9.6,8.0,2.0,5,6,4,0,1,1,2.99
STU049362,17,9.9,73.5,75.5,2.7,54.2,45.5,2.1,6.0,5.5,4,7,1,1,1,1,1.4
STU049363,19,8.9,85.3,72.5,2.47,63.8,68.3,6.6,6.3,1.6,5,1,8,0,0,0,1.97
STU049364,17,19.2,82.4,87.7,2.38,69.1,69.8,7.2,7.3,4.4,3,5,10,1,0,1,2.15
STU049365,21,2.0,75.9,70.5,2.45,56.2,45.9,7.0,7.5,2.3,1,7,9,0,0,1,1.28
STU049366,20,9.1,93.5,86.6,2.32,72.0,91.7,7.9,6.7,7.1,3,8,7,0,1,1,1.85
STU049367,22,25.0,82.8,79.7,2.35,77.3,65.4,11.6,7.6,6.1,5,10,6,0,1,1,2.03
STU049368,18,12.6,87.9,95.7,3.31,83.1,70.5,7.0,7.1,5.9,5,4,4,0,1,1,2.66
STU049369,15,17.1,82.8,79.0,3.35,82.9,94.0,5.9,6.5,8.2,3,7,3,1,1,1,2.91
STU049370,15,8.4,84.5,89.0,3.24,82.4,73.7,6.2,7.2,4.8,5,7,4,0,1,1,2.68
STU049371,16,13.4,71.9,83.6,2.93,78.7,76.6,6.1,6.8,3.6,4,7,8,1,1,1,2.41
STU049372,21,16.2,83.3,90.9,2.7,71.8,65.7,10.4,8.3,3.3,4,1,2,0,1,1,2.34
STU049373,21,19.0,85.8,70.6,3.38,92.1,79.6,7.2,6.7,2.5,1,2,5,1,1,1,2.67
STU049374,15,6.8,87.3,81.4,1.18,56.7,73.8,8.6,7.7,4.3,1,6,4,0,0,1,1.36
STU049375,15,18.2,81.8,84.8,2.75,75.2,83.3,6.0,8.2,1.3,3,8,6,0,1,1,2.5
STU049376,17,17.2,84.6,98.3,3.07,79.6,81.7,15.4,4.9,4.8,4,1,5,1,1,1,2.69
STU049377,21,13.3,77.8,75.9,2.83,45.9,67.4,6.0,6.5,1.0,5,3,5,0,0,1,2.07
STU049378,20,11.9,72.2,81.3,3.51,69.4,55.6,9.8,6.4,7.4,1,2,5,1,0,1,1.96
STU049379,18,16.8,89.7,82.0,2.74,72.6,69.9,5.8,7.9,4.1,4,4,7,0,1,1,2.06
STU049380,18,17.6,75.7,85.3,2.96,88.5,77.5,5.5,7.7,5.0,3,1,1,1,0,1,2.32
STU049381,19,17.9,58.8,77.3,2.64,54.5,63.2,10.1,7.7,3.8,4,3,9,0,1,1,1.66
STU049382,19,11.3,74.6,86.5,2.78,71.9,55.5,0.0,6.4,2.5,2,1,10,0,1,1,1.34
STU049383,18,12.8,58.5,78.3,4.0,71.5,76.8,5.0,7.2,5.4,4,2,8,0,1,1,2.24
STU049384,16,10.2,67.4,83.9,2.19,58.6,64.4,11.0,8.7,3.7,3,3,9,0,1,1,1.73
STU049385,21,16.3,94.7,100.0,3.32,66.7,76.0,7.1,8.1,6.6,1,9,2,1,0,1,3.19
STU049386,18,12.9,88.4,83.2,2.28,100.0,100.0,2.6,5.3,3.9,5,1,7,0,0,1,2.17
STU049387,17,25.8,84.3,82.7,2.81,96.4,55.0,13.1,6.2,4.1,4,2,2,1,1,1,2.51
STU049388,21,2.5,93.9,79.4,2.4,78.8,67.1,4.6,6.4,2.2,4,1,1,1,0,0,2.25
STU049389,15,8.2,97.4,95.4,2.92,46.1,55.2,6.0,7.3,4.3,5,9,1,1,0,1,2.59
STU049390,21,10.5,94.1,83.6,3.3,59.4,83.5,5.2,7.1,3.7,3,9,10,0,1,1,2.86
STU049391,21,26.0,76.6,73.0,3.94,96.2,100.0,13.4,4.9,4.8,4,1,2,0,1,1,3.0
STU049392,20,20.9,89.2,95.7,2.51,78.1,80.0,11.3,6.3,3.3,4,7,7,0,1,1,2.62
STU049393,21,16.8,72.1,92.6,3.27,75.6,88.2,5.3,7.6,7.1,2,5,6,0,1,1,2.76
STU049394,16,13.4,93.8,79.9,3.67,74.7,86.0,2.9,8.9,5.4,3,4,9,0,1,1,3.05
STU049395,16,10.0,78.4,80.7,2.66,72.6,75.7,4.6,7.2,3.2,4,5,9,0,0,1,2.01
STU049396,17,21.1,77.0,82.3,2.8,68.4,60.8,9.8,7.0,5.4,1,1,7,1,0,1,2.27
STU049397,18,19.5,50.0,92.1,2.22,86.6,99.6,9.0,7.7,7.8,2,2,10,0,1,1,1.66
STU049398,21,19.1,78.0,100.0,2.14,46.6,83.9,7.1,7.9,3.0,1,2,8,1,1,1,1.86
STU049399,22,8.4,64.8,74.8,4.0,74.1,65.1,5.5,7.7,4.2,3,10,5,0,1,1,2.88
STU049400,16,20.1,86.4,94.9,3.36,91.9,50.1,10.6,8.0,3.7,3,9,8,0,1,0,3.01
STU049401,17,19.1,64.0,76.5,2.53,54.5,73.1,4.6,5.9,5.6,3,8,1,1,1,1,1.92
STU049402,18,13.3,82.0,100.0,1.87,87.5,100.0,6.4,6.9,5.8,1,8,10,0,1,1,2.32
STU049403,17,22.9,97.7,93.5,2.85,83.8,60.1,5.6,7.2,5.0,3,1,1,0,0,1,2.68
STU049404,22,2.0,78.6,100.0,2.68,40.0,60.7,3.7,7.2,5.5,2,5,5,0,1,1,1.56
